# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	26306
#@/user_id	629635a7-ef29-4691-9c28-b172d0142dcc
a 	啊	c=7 d=0.0414783 t=26306
hu duan 	護短	c=0 d=1.65631e-55 t=26306
hu jiang 	滬江	c=1 d=1.78385e-15 t=26306
hu kou 	戶口	c=0 d=1.35216e-21 t=26306
hu lian wang 	互聯網	c=2 d=1.3122e-20 t=26306
hu lian wang luo 	互聯網絡	c=0 d=3.7111e-46 t=26306
hu liang 	互諒	c=0 d=3.65026e-28 t=26306
hu liang wang 	互諒汪	c=1 d=3.66855e-27 t=26306
hu lve 	忽略	c=5 d=1.93815e-19 t=26306
hu tong 	互通	c=1 d=5.47098e-23 t=26306
hu xi 	呼吸	c=0 d=7.91084e-39 t=26306
hu xi zhang ai 	呼吸障礙	c=1 d=7.95049e-38 t=26306
hu zou 	胡謅	c=0 d=9.42696e-43 t=26306
hu zou he 	胡謅和	c=9 d=1.61822e-08 t=26306
hua 	化	c=18 d=0.00481991 t=26306
hua 	畫	c=1 d=1.56448e-30 t=26306
hua 	花	c=1 d=4.35294e-10 t=26306
hua 	話	c=12 d=1.44182e-08 t=26306
hua ban 	畫板	c=2 d=8.84602e-30 t=26306
hua ban nan jing 	畫板南京	c=1 d=8.89036e-29 t=26306
hua bu 	畫布	c=1 d=1.40128e-28 t=26306
hua fei 	花費	c=1 d=3.58651e-55 t=26306
hua fei 	話費	c=1 d=3.56862e-55 t=26306
hua fen 	劃分	c=2 d=0.000735471 t=26306
hua ke 	華科	c=10 d=1.97519e-12 t=26306
hua nan 	華南	c=1 d=2.46128e-08 t=26306
hua ping 	花屏	c=1 d=2.27902e-44 t=26306
hua shuo 	話說	c=5 d=0.000515698 t=26306
hua tu 	畫圖	c=1 d=4.82714e-50 t=26306
hua wei 	華爲	c=2 d=0.839457 t=26306
hua wu 	華五	c=2 d=0.010255 t=26306
hua yu 	花語	c=2 d=0.571209 t=26306
hua zhong 	華中	c=1 d=4.21553e-15 t=26306
hua zhong qu chong 	譁衆取寵	c=1 d=6.21971e-32 t=26306
huai 	壞	c=2 d=1.72133e-07 t=26306
huai chu 	壞處	c=1 d=4.56493e-40 t=26306
huai de 	壞的	c=1 d=4.01391e-56 t=26306
huai diao 	壞掉	c=1 d=2.48332e-54 t=26306
huai ke 	懷珂	c=3 d=1.5366e-29 t=26306
huai le 	壞了	c=0 d=3.81762e-26 t=26306
huan 	環	c=1 d=7.23612e-48 t=26306
huan cheng 	換成	c=1 d=7.39385e-37 t=26306
huan chong 	緩衝	c=0 d=4.35516e-17 t=26306
huan chong qu 	緩衝區	c=5 d=0.438235 t=26306
huan cun 	緩存	c=5 d=0.00090095 t=26306
huan cun du hua 	緩存毒化	c=3 d=0.00113668 t=26306
huan hang 	換行	c=3 d=1.48514e-06 t=26306
huan hang fu 	換行符	c=2 d=1.49284e-08 t=26306
huan jing 	環境	c=10 d=0.00036159 t=26306
huan jing bian liang 	環境變量	c=4 d=0.113071 t=26306
huan ju hua shuo 	換句話說	c=1 d=4.86571e-26 t=26306
huan xiang 	幻想	c=1 d=4.78659e-39 t=26306
huang 	黃	c=2 d=1.18898e-07 t=26306
huang dan 	荒誕	c=1 d=4.1793e-57 t=26306
huang dan de 	荒誕的	c=1 d=3.41218e-57 t=26306
huang se 	黃色	c=1 d=2.45576e-11 t=26306
hui 	回	c=2 d=8.19026e-05 t=26306
hui 	會	c=39 d=1.51548 t=26306
hui ba 	會把	c=0 d=3.55529e-12 t=26306
hui ba kong shi jian 	會把空時間	c=1 d=3.57311e-11 t=26306
hui bang ni 	會幫你	c=1 d=0.25924 t=26306
hui bao cuo 	會報錯	c=6 d=0.246354 t=26306
hui bei 	會被	c=1 d=8.31643e-38 t=26306
hui bi 	會比	c=1 d=1.85887e-29 t=26306
hui bian 	彙編	c=4 d=0.00165732 t=26306
hui bian dai ma 	彙編代碼	c=1 d=0.0166557 t=26306
hui bian yi 	會編譯	c=1 d=1.39424e-57 t=26306
hui bu hui 	會不會	c=1 d=1.15702e-10 t=26306
hui cai yong 	會採用	c=1 d=0.839457 t=26306
hui chang shi 	會嘗試	c=1 d=0.621885 t=26306
hui che 	回車	c=8 d=0.00634556 t=26306
hui da 	回答	c=0 d=5.5834e-28 t=26306
hui dao 	回到	c=0 d=4.61631e-55 t=26306
hui dao xin ban ben 	回到新版本	c=1 d=4.63945e-54 t=26306
hui dui 	會對	c=1 d=9.00631e-05 t=26306
hui er 	會兒	c=1 d=1.12593e-13 t=26306
hui fa song 	會發送	c=1 d=5.17732e-21 t=26306
hui fa xian 	會發現	c=1 d=6.43139e-15 t=26306
hui fan hui 	會返回	c=1 d=5.25718e-54 t=26306
hui fang 	回訪	c=1 d=1.37685e-27 t=26306
hui fu 	回覆	c=5 d=0.463013 t=26306
hui fu 	恢復	c=6 d=3.54595e-11 t=26306
hui fu cheng xu 	回覆程序	c=1 d=2.1754e-26 t=26306
hui fu gai 	會覆蓋	c=1 d=4.33551e-51 t=26306
hui fu le 	恢復了	c=1 d=5.07118e-42 t=26306
hui gao 	會搞	c=0 d=1.57934e-54 t=26306
hui gao suo wo men 	會搞所我們	c=1 d=1.58726e-53 t=26306
hui ge 	回個	c=0 d=1.06567e-14 t=26306
hui ge you jian 	回個郵件	c=1 d=1.07101e-13 t=26306
hui gu 	回顧	c=3 d=8.33965e-12 t=26306
hui hua 	會話	c=1 d=5.26827e-20 t=26306
hui hua ceng 	會話層	c=1 d=2.60628e-05 t=26306
hui jin xing 	會進行	c=1 d=1.67911e-09 t=26306
hui kan jian 	會看見	c=1 d=1.53512e-13 t=26306
hui lai 	回來	c=1 d=0.00327971 t=26306
hui qu 	回去	c=2 d=2.03006e-36 t=26306
hui ru 	匯入	c=1 d=8.38145e-12 t=26306
hui shi yong 	會使用	c=1 d=2.50836e-25 t=26306
hui shou xian 	會首先	c=1 d=3.53131e-49 t=26306
hui shou zhan 	回收站	c=0 d=3.34063e-44 t=26306
hui su 	回溯	c=4 d=2.08903 t=26306
hui su she 	會宿舍	c=1 d=1.32746e-09 t=26306
hui ti shi 	會提示	c=1 d=1.34007e-32 t=26306
hui tou 	回頭	c=6 d=0.00561192 t=26306
hui tui 	回退	c=5 d=8.25245e-06 t=26306
hui tui dao 	回退到	c=2 d=9.82089e-54 t=26306
hui tui dao na ge ban ben 	回退到那個版本	c=1 d=4.0943e-54 t=26306
hui tui zhi hou 	回退之後	c=1 d=5.49916e-54 t=26306
hui wan shan 	會完善	c=1 d=4.84309e-30 t=26306
hui wen 	會問	c=2 d=2.08247e-10 t=26306
hui xian 	回顯	c=1 d=0.00628242 t=26306
hui xian shi 	輝縣市	c=1 d=1.17411e-06 t=26306
hui xue xiao 	回學校	c=1 d=2.02096e-42 t=26306
hui yi 	會議	c=1 d=1.1226e-37 t=26306
hui yin wei 	會因爲	c=1 d=7.02368e-21 t=26306
hui ying 	回應	c=1 d=6.15907e-05 t=26306
hui yong 	會用	c=0 d=3.80181e-36 t=26306
hui yong dao 	會用到	c=1 d=3.82087e-35 t=26306
hui you 	會有	c=1 d=1.8274e-34 t=26306
hui you yi xie 	會有一些	c=1 d=1.68077e-50 t=26306
hui yuan 	會員	c=3 d=1.49305e-40 t=26306
hui yue lai yue ji lie le 	會越來越激烈了	c=1 d=1.50109e-14 t=26306
hui za 	迴匝	c=1 d=3.9176e-35 t=26306
hui zai 	會在	c=5 d=1.24933e-21 t=26306
hui zai han shu 	會在函數	c=1 d=1.18442e-50 t=26306
hui zai qian tai shu chu 	會在前臺輸出	c=1 d=1.56719e-21 t=26306
hui zen me yang ne 	會怎麼樣呢	c=1 d=1.07174e-21 t=26306
hui zeng jia 	會增加	c=1 d=7.36574e-51 t=26306
hui zhe 	回着	c=1 d=5.28837e-06 t=26306
hui zhi 	繪製	c=10 d=2.09689e-27 t=26306
hui zhi jie mian 	繪製界面	c=1 d=2.28732e-28 t=26306
hui zhi xing 	會執行	c=1 d=3.38794e-23 t=26306
hui zong 	彙總	c=2 d=0.362402 t=26306
hui zong le 	彙總了	c=1 d=3.87928e-37 t=26306
hui zu se 	會阻塞	c=1 d=1.5151e-35 t=26306
hun he 	混合	c=5 d=2.11262e-22 t=26306
hun luan 	混亂	c=1 d=1.36245e-21 t=26306
hun luan ne 	混亂呢	c=1 d=1.70739e-29 t=26306
hun xiao 	混淆	c=0 d=1.60682e-51 t=26306
hun za 	混雜	c=1 d=0.0665716 t=26306
hun za mo shi 	混雜模式	c=1 d=0.625002 t=26306
huo 	和	c=2 d=9.42375e-38 t=26306
huo 	或	c=42 d=2.1858 t=26306
huo 	活	c=1 d=9.47099e-38 t=26306
huo 	霍	c=2 d=1.5019e-20 t=26306
huo ban 	夥伴	c=1 d=3.20244e-46 t=26306
huo bi 	貨幣	c=1 d=1.0313e-39 t=26306
huo che 	火車	c=1 d=3.39469e-26 t=26306
huo de 	獲得	c=8 d=6.65858e-19 t=26306
huo de le 	獲得了	c=1 d=0.0109985 t=26306
huo dong 	活動	c=1 d=1.47082e-39 t=26306
huo hu 	火狐	c=2 d=3.2853e-23 t=26306
huo qu 	獲取	c=34 d=0.00460708 t=26306
huo qu ban ben 	獲取版本	c=1 d=3.03581e-35 t=26306
huo qu zhi hou 	獲取之後	c=1 d=5.03731e-22 t=26306
huo qu zi dian 	獲取字典	c=1 d=2.62962e-51 t=26306
huo xu 	或許	c=1 d=5.47098e-24 t=26306
huo yong 	或用	c=0 d=1.33108e-42 t=26306
huo zhe 	或者	c=100 d=0.0423703 t=26306
huo zhe 	活着	c=4 d=1.96677e-56 t=26306
huo zhe shi 	或者是	c=1 d=8.23929e-46 t=26306
huo zhe shuo 	或者說	c=1 d=1.13779e-48 t=26306
i 	i	c=4 d=0.0690871 t=26306
i a ling ying 	i啊靈應	c=1 d=9.78334e-08 t=26306
i an 	i按	c=1 d=3.2853e-24 t=26306
i de 	i的	c=1 d=9.39973e-08 t=26306
i f 	if	c=3 d=0.0228227 t=26306
i lu 	i錄	c=1 d=2.70096e-13 t=26306
i nan tou ren 	i南投人	c=1 d=1.08532e-22 t=26306
j o i n 	join	c=1 d=1.0184e-38 t=26306
ji 	即	c=32 d=0.0429473 t=26306
ji 	及	c=15 d=0.178483 t=26306
ji 	機	c=1 d=7.24891e-10 t=26306
ji bao han 	即包含	c=1 d=1.59695e-07 t=26306
ji ben 	基本	c=11 d=0.579842 t=26306
ji ben kuai 	基本塊	c=1 d=1.45544e-33 t=26306
ji ben lu xian 	基本路線	c=1 d=5.50777e-43 t=26306
ji ben ming ling 	基本命令	c=2 d=1.13941e-06 t=26306
ji ben shi yong 	基本使用	c=2 d=1.14314e-15 t=26306
ji ben shu xing 	基本屬性	c=2 d=2.38566e-05 t=26306
ji ben xiang tong 	基本相同	c=1 d=4.87815e-56 t=26306
ji ben yong fa 	基本用法	c=1 d=2.82567e-44 t=26306
ji ben yu fa 	基本語法	c=2 d=3.00049e-15 t=26306
ji bie 	級別	c=3 d=4.25744e-19 t=26306
ji bie de 	級別的	c=1 d=1.13376e-20 t=26306
ji bu qing 	記不清	c=1 d=8.05692e-18 t=26306
ji chang 	機場	c=5 d=3.57135e-12 t=26306
ji chang ce ping 	機場測評	c=1 d=1.17471e-12 t=26306
ji cheng 	繼承	c=2 d=1.06048e-09 t=26306
ji chu 	基礎	c=12 d=0.00396599 t=26306
ji chu de 	基礎的	c=1 d=3.26714e-46 t=26306
ji chu jiao cheng 	基礎教程	c=1 d=1.77243e-57 t=26306
ji de 	記得	c=2 d=3.57433e-15 t=26306
ji dian 	幾點	c=0 d=1.64614e-12 t=26306
ji dian wen ti 	幾點問題	c=1 d=1.6544e-11 t=26306
ji er 	繼而	c=1 d=0.806541 t=26306
ji fa 	激發	c=0 d=3.13413e-58 t=26306
ji fen 	幾分	c=1 d=1.86114e-14 t=26306
ji fen 	積分	c=0 d=8.83549e-16 t=26306
ji ge 	幾個	c=14 d=0.0128085 t=26306
ji ge lei bie zhong 	幾個類別中	c=1 d=0.105399 t=26306
ji guan 	籍貫	c=1 d=1.17287e-23 t=26306
ji hang 	幾行	c=1 d=1.04422e-09 t=26306
ji he 	集合	c=17 d=1.66948e-16 t=26306
ji hu 	幾乎	c=4 d=1.50595e-15 t=26306
ji hu bu 	幾乎不	c=1 d=7.95997e-52 t=26306
ji hu lei si 	幾乎類似	c=1 d=1.57067e-47 t=26306
ji hua 	計劃	c=3 d=1.80645e-16 t=26306
ji hua biao 	計劃表	c=1 d=7.68251e-17 t=26306
ji huo 	激活	c=0 d=0.0891366 t=26306
ji huo ban 	激活板	c=1 d=0.895834 t=26306
ji ji 	積極	c=1 d=0.321422 t=26306
ji jian dan 	即簡單	c=1 d=7.72102e-17 t=26306
ji jin 	集錦	c=1 d=2.42959e-32 t=26306
ji jue 	犄角	c=1 d=7.37751e-11 t=26306
ji jun 	季軍	c=2 d=0.010889 t=26306
ji ke 	即可	c=16 d=0.217878 t=26306
ji kuan 	幾款	c=1 d=2.77594e-41 t=26306
ji lei 	基類	c=3 d=2.55115e-32 t=26306
ji lei 	積累	c=1 d=2.07184e-11 t=26306
ji lei 	雞肋	c=2 d=1.01404e-17 t=26306
ji lie 	激烈	c=0 d=1.4936e-15 t=26306
ji lu 	記錄	c=18 d=0.00593883 t=26306
ji lu pian 	紀錄片	c=2 d=1.40275e-11 t=26306
ji lu yi xia 	記錄一下	c=2 d=1.9078e-54 t=26306
ji lu yuan 	記錄員	c=1 d=3.55529e-11 t=26306
ji mi 	機密	c=0 d=1.14216e-06 t=26306
ji mi a xing 	機密啊行	c=1 d=1.14789e-05 t=26306
ji mi xing 	機密性	c=2 d=1.15364e-05 t=26306
ji na chi 	即哪吒	c=1 d=2.62658e-08 t=26306
ji neng 	技能	c=2 d=0.0107807 t=26306
ji nv 	妓女	c=1 d=3.01072e-55 t=26306
ji qi 	及其	c=4 d=0.0025292 t=26306
ji qi 	極其	c=3 d=7.32301e-12 t=26306
ji qi 	機器	c=2 d=4.9121e-20 t=26306
ji qi jian dan 	及其簡單	c=1 d=1.68455e-47 t=26306
ji qi ma 	機器碼	c=2 d=2.75834e-25 t=26306
ji qi ren 	機器人	c=1 d=2.92541e-11 t=26306
ji qi xue xi 	機器學習	c=2 d=3.187e-39 t=26306
ji qi you yong 	及其有用	c=1 d=2.06425e-56 t=26306
ji qi zhuang tai 	即其狀態	c=1 d=7.78908e-32 t=26306
ji qiao 	技巧	c=6 d=1.75258e-16 t=26306
ji qing 	激情	c=1 d=7.45141e-40 t=26306
ji qun 	集羣	c=1 d=1.91021e-26 t=26306
ji ran 	既然	c=1 d=3.44647e-57 t=26306
ji rou 	肌肉	c=0 d=2.82768e-24 t=26306
ji rou juan 	肌肉卷	c=1 d=2.84186e-23 t=26306
ji sa 	吉薩	c=1 d=2.15156e-14 t=26306
ji shi 	即使	c=11 d=0.23457 t=26306
ji shi 	即時	c=3 d=1.61638e-19 t=26306
ji shi 	及時	c=1 d=1.15459e-44 t=26306
ji shi nian 	幾十年	c=0 d=3.98154e-50 t=26306
ji shi nian zhi dui 	幾十年支隊	c=1 d=4.0015e-49 t=26306
ji shu 	奇數	c=1 d=4.17146e-09 t=26306
ji shu 	技術	c=12 d=0.0225615 t=26306
ji shu 	計數	c=7 d=4.14172e-33 t=26306
ji shu qiang de bu fen 	技術搶的部分	c=1 d=2.87442e-10 t=26306
ji su 	激素	c=0 d=3.57859e-30 t=26306
ji suan 	計算	c=10 d=0.694197 t=26306
ji suan de 	計算的	c=1 d=2.00119e-44 t=26306
ji suan hao 	計算好	c=1 d=1.58753e-55 t=26306
ji suan ji 	計算機	c=44 d=0.0237009 t=26306
ji suan ji de 	計算機的	c=0 d=9.50036e-46 t=26306
ji suan ji de qi dong guo cheng 	計算機的啓動過程	c=1 d=9.54798e-45 t=26306
ji suan ji ke xue 	計算機科學	c=1 d=3.2577e-12 t=26306
ji suan ji shi jue 	計算機視覺	c=1 d=1.36153e-13 t=26306
ji suan suo 	計算所	c=4 d=1.47212e-20 t=26306
ji tian 	幾天	c=1 d=6.12939e-07 t=26306
ji tu 	雞兔	c=0 d=4.85744e-07 t=26306
ji wang 	基網	c=2 d=3.13806e-13 t=26306
ji wei 	極爲	c=1 d=0.937067 t=26306
ji xian 	極限	c=0 d=1.72162e-10 t=26306
ji xian bian cheng 	極限編程	c=1 d=1.73025e-09 t=26306
ji xian qi 	集線器	c=9 d=2.82787 t=26306
ji xu 	繼續	c=3 d=0.0113334 t=26306
ji xu le 	繼續了	c=1 d=2.7028e-21 t=26306
ji xu xun zhao 	繼續尋找	c=1 d=3.95966e-43 t=26306
ji xue ning 	濟學寧	c=1 d=1.36765e-07 t=26306
ji yi 	記憶	c=1 d=6.30297e-12 t=26306
ji yu 	基於	c=9 d=0.00393313 t=26306
ji yu 	給予	c=2 d=0.00520187 t=26306
ji yu jue se de fang wen kong zhi 	基於角色的訪問控制	c=1 d=0.0018363 t=26306
ji yue 	集約	c=1 d=0.00491728 t=26306
ji zhi 	機制	c=6 d=0.0172305 t=26306
ji zhong 	幾種	c=3 d=0.0020601 t=26306
ji zhong 	集中	c=2 d=7.60065e-38 t=26306
ji zhong zhi 	集中制	c=1 d=5.96467e-43 t=26306
ji zhu 	記住	c=1 d=7.07091e-41 t=26306
ji zu 	機組	c=1 d=4.47621e-15 t=26306
jia 	加	c=17 d=0.565525 t=26306
jia 	賈	c=1 d=4.09443e-25 t=26306
jia chong 	假充	c=1 d=9.67203e-43 t=26306
jia chong zhi 	假充值	c=1 d=9.08077e-43 t=26306
jia ci 	加詞	c=1 d=0.970446 t=26306
jia cu 	加粗	c=1 d=4.77017e-43 t=26306
jia da kong 	假大空	c=1 d=4.46389e-12 t=26306
jia dao 	加到	c=1 d=7.18388e-51 t=26306
jia fan xie gang le 	加反斜槓了	c=1 d=1.55557e-51 t=26306
jia feng 	家風	c=1 d=5.4803e-43 t=26306
jia gou 	架構	c=4 d=0.00794669 t=26306
jia jian 	加減	c=1 d=5.49185e-09 t=26306
jia kong 	架空	c=0 d=1.05453e-08 t=26306
jia kong jian pan 	架空鍵盤	c=1 d=1.05982e-07 t=26306
jia kuai 	加快	c=1 d=7.95049e-39 t=26306
jia li 	家裏	c=1 d=2.06649e-10 t=26306
jia mao 	假冒	c=4 d=0.000335838 t=26306
jia mao gong ji 	假冒攻击	c=1 d=4.21195e-05 t=26306
jia mi 	加密	c=12 d=0.0132651 t=26306
jia mi ji shu 	加密技術	c=1 d=0.00148106 t=26306
jia ru 	假如	c=3 d=8.28227e-19 t=26306
jia ru 	加入	c=3 d=0.0605068 t=26306
jia ru le 	加入了	c=2 d=5.67833e-33 t=26306
jia shang 	加上	c=2 d=9.69754e-22 t=26306
jia she 	假設	c=1 d=6.95238e-48 t=26306
jia shen 	加深	c=1 d=3.89143e-15 t=26306
jia su 	加速	c=0 d=1.7558e-06 t=26306
jia ting 	家庭	c=2 d=2.15176e-10 t=26306
jia ting cheng yuan 	家庭成員	c=1 d=3.40822e-14 t=26306
jia ting qing kuang 	家庭情況	c=1 d=2.0606e-10 t=26306
jia ting qing kuang bu hao 	家庭情況不好	c=1 d=1.91717e-10 t=26306
jia tou ru 	加投入	c=1 d=2.91836e-12 t=26306
jia yi ge 	加一個	c=2 d=2.43175e-05 t=26306
jia yi ge can shu 	加一個參數	c=2 d=2.78339e-06 t=26306
jia yi ge wen xian 	加一個文獻	c=1 d=2.59232e-30 t=26306
jia you 	加油	c=4 d=4.16352e-16 t=26306
jia you a 	加油啊	c=1 d=9.05424e-38 t=26306
jia zai 	加載	c=8 d=2.1265e-23 t=26306
jia zhi 	價值	c=1 d=4.2608e-23 t=26306
jia zhi guan 	價值觀	c=1 d=1.59749e-11 t=26306
jia zi 	夾子	c=1 d=3.55396e-36 t=26306
jian 	件	c=2 d=6.38062e-09 t=26306
jian 	劍	c=1 d=2.74925e-45 t=26306
jian 	簡	c=1 d=3.69385e-50 t=26306
jian 	見	c=7 d=2.84559e-06 t=26306
jian 	間	c=1 d=2.50249e-38 t=26306
jian bie 	鑑別	c=1 d=0.00154923 t=26306
jian ce 	檢測	c=47 d=0.000620399 t=26306
jian ce bu fen 	檢測部分	c=1 d=4.21181e-34 t=26306
jian ce de 	檢測的	c=3 d=1.01213e-34 t=26306
jian ce de lou dong 	檢測的漏洞	c=2 d=1.89875e-40 t=26306
jian ce kuang jia 	檢測框架	c=1 d=0.00179097 t=26306
jian ce lou dong 	檢測漏洞	c=1 d=3.46563e-34 t=26306
jian ce lv 	檢測率	c=2 d=2.19569e-38 t=26306
jian ce yi hui 	檢測一會	c=1 d=1.03827e-30 t=26306
jian cha 	檢查	c=7 d=1.15663e-06 t=26306
jian cha ren 	監察人	c=1 d=3.24642e-30 t=26306
jian chi 	堅持	c=1 d=2.63974e-08 t=26306
jian dan 	簡單	c=14 d=0.0036144 t=26306
jian dan ban 	簡單版	c=1 d=0.0102037 t=26306
jian dan de 	簡單地	c=1 d=1.71981e-26 t=26306
jian dan dui bi 	簡單對比	c=1 d=3.1256e-25 t=26306
jian dan shi yong 	簡單使用	c=1 d=0.0261214 t=26306
jian dan yin yong 	簡單引用	c=1 d=1.78999e-26 t=26306
jian dao 	見到	c=1 d=8.55195e-43 t=26306
jian er yan zhi 	簡而言之	c=1 d=0.591555 t=26306
jian guo 	堅果	c=1 d=1.95046e-37 t=26306
jian guo 	見過	c=1 d=1.38206e-42 t=26306
jian guo yun 	堅果雲	c=3 d=9.75278e-30 t=26306
jian hao 	減號	c=3 d=2.31837e-24 t=26306
jian hua 	建華	c=1 d=6.67317e-07 t=26306
jian hua 	簡化	c=5 d=3.91892e-33 t=26306
jian ji 	剪輯	c=0 d=5.8263e-29 t=26306
jian jie 	簡介	c=13 d=0.406485 t=26306
jian jie 	簡潔	c=2 d=5.61672e-37 t=26306
jian jue 	堅決	c=0 d=1.23301e-24 t=26306
jian jue di zhi 	堅決抵制	c=1 d=1.23919e-23 t=26306
jian kang 	健康	c=2 d=2.38899e-23 t=26306
jian kong 	監控	c=7 d=0.000830416 t=26306
jian li 	建立	c=3 d=7.01412e-06 t=26306
jian li 	簡歷	c=8 d=5.58439e-11 t=26306
jian lian 	簡練	c=1 d=3.71047e-43 t=26306
jian liu 	澗流	c=0 d=6.64894e-24 t=26306
jian lou 	撿漏	c=1 d=7.54346e-08 t=26306
jian lve 	簡略	c=1 d=8.55513e-18 t=26306
jian ming e yao 	簡明扼要	c=1 d=4.68065e-11 t=26306
jian pan 	鍵盤	c=3 d=4.48278e-06 t=26306
jian pan shu ru 	鍵盤輸入	c=2 d=4.44628e-06 t=26306
jian qie 	剪切	c=0 d=0.0782705 t=26306
jian qie ban 	剪切板	c=15 d=1.58116 t=26306
jian rong 	兼容	c=4 d=3.6062e-24 t=26306
jian rong hao 	兼容好	c=1 d=1.79402e-23 t=26306
jian rong zui hao 	兼容最好	c=1 d=1.83026e-23 t=26306
jian shang 	鑑賞	c=1 d=1.69247e-14 t=26306
jian shao 	減少	c=2 d=4.24808e-39 t=26306
jian she 	建設	c=2 d=7.14547e-43 t=26306
jian she zhe 	建設者	c=1 d=5.87766e-43 t=26306
jian suo 	檢索	c=0 d=3.58846e-33 t=26306
jian suo chu 	檢索出	c=1 d=3.60645e-32 t=26306
jian ting 	監聽	c=2 d=1.1664e-05 t=26306
jian wen mo 	見文末	c=1 d=1.42565e-25 t=26306
jian xiao 	建校	c=1 d=0.0117959 t=26306
jian xiao 	減小	c=1 d=2.42546e-12 t=26306
jian xie 	簡寫	c=2 d=1.65924e-16 t=26306
jian yao 	簡要	c=2 d=0.00192083 t=26306
jian yi 	建議	c=9 d=2.86723e-09 t=26306
jian yi shi yong 	建議使用	c=2 d=2.93958e-09 t=26306
jian yu 	監獄	c=0 d=3.25704e-40 t=26306
jian yu zhong 	監獄中	c=1 d=3.27337e-39 t=26306
jian zhi 	剪枝	c=5 d=4.46445e-31 t=26306
jian zhi 	簡直	c=0 d=2.62962e-52 t=26306
jian zhi 	鍵值	c=1 d=3.00122e-51 t=26306
jian zhi dui 	簡直對	c=1 d=2.6428e-51 t=26306
jian zhi dui 	鍵值對	c=6 d=3.15863e-31 t=26306
jian zhuang 	健壯	c=0 d=4.72351e-31 t=26306
jian zhuang xing 	健壯性	c=3 d=2.6103e-29 t=26306
jiang 	匠	c=1 d=1.01933e-48 t=26306
jiang 	將	c=62 d=1.80031 t=26306
jiang 	獎	c=1 d=1.04205e-14 t=26306
jiang 	講	c=6 d=7.59394e-16 t=26306
jiang chu 	講出	c=1 d=3.51011e-37 t=26306
jiang dang qian 	將當前	c=2 d=5.81792e-54 t=26306
jiang dao 	講到	c=3 d=5.41302e-15 t=26306
jiang dao 	降到	c=1 d=4.25414e-34 t=26306
jiang de 	講的	c=2 d=0.000132678 t=26306
jiang di 	降低	c=1 d=8.37263e-29 t=26306
jiang di le 	降低了	c=1 d=0.486752 t=26306
jiang er zhe 	將二者	c=1 d=3.1402e-21 t=26306
jiang hua 	講話	c=1 d=3.9481e-38 t=26306
jiang hui 	將會	c=1 d=5.92765e-25 t=26306
jiang jie 	講解	c=1 d=2.4426e-36 t=26306
jiang jie guo 	將結果	c=1 d=5.78523e-33 t=26306
jiang lai 	將來	c=2 d=3.07593e-13 t=26306
jiang li 	獎勵	c=2 d=2.08222e-11 t=26306
jiang qi 	將其	c=11 d=4.96839e-07 t=26306
jiang sheng 	繮繩	c=1 d=1.24088e-39 t=26306
jiang shi 	殭屍	c=1 d=1.90463e-21 t=26306
jiang shu 	講述	c=3 d=6.76574e-22 t=26306
jiang shu le 	講述了	c=1 d=2.50444e-36 t=26306
jiang tu pian 	將圖片	c=1 d=1.1588e-28 t=26306
jiang xi 	江西	c=3 d=7.15816e-12 t=26306
jiang xu jin 	將卹金	c=1 d=0.010358 t=26306
jiang xue jin 	獎學金	c=1 d=4.11663e-12 t=26306
jiang yi ge 	將一個	c=1 d=4.5925e-52 t=26306
jiang you 	將有	c=0 d=9.15458e-51 t=26306
jiang you yi ge xin de nei cun 	將有一個新的內存	c=1 d=9.20047e-50 t=26306
jiang zuo 	講座	c=1 d=3.49867e-28 t=26306
jiao 	交	c=3 d=6.58972e-06 t=26306
jiao 	叫	c=1 d=1.15164e-14 t=26306
jiao 	腳	c=6 d=0.0241714 t=26306
jiao 	較	c=4 d=0.248572 t=26306
jiao ao 	驕傲	c=0 d=3.03839e-46 t=26306
jiao ben 	腳本	c=39 d=0.113829 t=26306
jiao ben si lu 	腳本思路	c=1 d=1.31063e-06 t=26306
jiao ben zhong 	腳本中	c=7 d=1.88799e-06 t=26306
jiao cai 	教材	c=1 d=1.34752e-09 t=26306
jiao cha 	交叉	c=2 d=0.0220377 t=26306
jiao chang 	較長	c=1 d=3.03901e-18 t=26306
jiao chang yong 	腳常用	c=1 d=0.242926 t=26306
jiao cheng 	教程	c=26 d=0.380983 t=26306
jiao cheng zi yuan 	教程資源	c=1 d=3.13903e-46 t=26306
jiao da 	交大	c=5 d=6.07189e-05 t=26306
jiao du 	角度	c=3 d=0.324652 t=26306
jiao duo 	較多	c=1 d=7.5199e-30 t=26306
jiao gao de 	較高的	c=0 d=1.38662e-23 t=26306
jiao ge 	交割	c=0 d=1.60408e-31 t=26306
jiao ge xiao tong 	交割曉彤	c=1 d=1.61212e-30 t=26306
jiao hao 	較好	c=1 d=2.60673e-07 t=26306
jiao hu 	交互	c=5 d=9.75808e-07 t=26306
jiao huan 	交換	c=2 d=0.0900712 t=26306
jiao huan biao 	交換表	c=1 d=0.904837 t=26306
jiao huan ji 	交換機	c=12 d=4.49064 t=26306
jiao liu 	交流	c=2 d=4.06833e-38 t=26306
jiao luan 	攪亂	c=1 d=0.00431784 t=26306
